image_name,set_id,file_path,flank_wear,adhesive_wear,combination_wear,wear_type,wear,timestamp
Set8/Test_0015_1_00_050_2023-02-24T10_01_49.741700.jpg,8,MATWI/Set8/images/Test_0015_1_00_050_2023-02-24T10_01_49.741700.jpg,75.0,,,flank_wear,75.0,2023-02-24T10:01:49.741700
Set8/Test_0015_1_00_051_2023-02-24T10_03_22.234906.jpg,8,MATWI/Set8/images/Test_0015_1_00_051_2023-02-24T10_03_22.234906.jpg,75.0,,,flank_wear,75.0,2023-02-24T10:03:22.234906
Set8/Test_0015_1_00_052_2023-02-24T10_04_55.973687.jpg,8,MATWI/Set8/images/Test_0015_1_00_052_2023-02-24T10_04_55.973687.jpg,75.0,,,flank_wear,75.0,2023-02-24T10:04:55.973687
Set8/Test_0015_1_02_012_2023-02-24T10_11_13.810531.jpg,8,MATWI/Set8/images/Test_0015_1_02_012_2023-02-24T10_11_13.810531.jpg,75.0,,,flank_wear,75.0,2023-02-24T10:11:13.810531
Set8/Test_0015_1_02_013_2023-02-24T10_12_45.801421.jpg,8,MATWI/Set8/images/Test_0015_1_02_013_2023-02-24T10_12_45.801421.jpg,75.0,,,flank_wear,75.0,2023-02-24T10:12:45.801421
Set8/Test_0015_1_02_014_2023-02-24T10_14_18.216405.jpg,8,MATWI/Set8/images/Test_0015_1_02_014_2023-02-24T10_14_18.216405.jpg,75.0,,,flank_wear,75.0,2023-02-24T10:14:18.216405
Set8/Test_0015_1_02_015_2023-02-24T10_15_50.730111.jpg,8,MATWI/Set8/images/Test_0015_1_02_015_2023-02-24T10_15_50.730111.jpg,75.0,,,flank_wear,75.0,2023-02-24T10:15:50.730111
Set8/Test_0015_1_02_016_2023-02-24T10_17_22.014257.jpg,8,MATWI/Set8/images/Test_0015_1_02_016_2023-02-24T10_17_22.014257.jpg,90.0,,,flank_wear,90.0,2023-02-24T10:17:22.014257
Set8/Test_0015_1_02_017_2023-02-24T10_18_54.564487.jpg,8,MATWI/Set8/images/Test_0015_1_02_017_2023-02-24T10_18_54.564487.jpg,90.0,,,flank_wear,90.0,2023-02-24T10:18:54.564487
Set8/Test_0015_1_02_018_2023-02-24T10_20_27.148495.jpg,8,MATWI/Set8/images/Test_0015_1_02_018_2023-02-24T10_20_27.148495.jpg,90.0,,,flank_wear,90.0,2023-02-24T10:20:27.148495
Set8/Test_0015_1_02_019_2023-02-24T10_21_59.636124.jpg,8,MATWI/Set8/images/Test_0015_1_02_019_2023-02-24T10_21_59.636124.jpg,90.0,,,flank_wear,90.0,2023-02-24T10:21:59.636124
Set8/Test_0015_1_02_020_2023-02-24T10_23_32.217285.jpg,8,MATWI/Set8/images/Test_0015_1_02_020_2023-02-24T10_23_32.217285.jpg,90.0,,,flank_wear,90.0,2023-02-24T10:23:32.217285
Set8/Test_0015_1_02_021_2023-02-24T10_25_04.728362.jpg,8,MATWI/Set8/images/Test_0015_1_02_021_2023-02-24T10_25_04.728362.jpg,90.0,,,flank_wear,90.0,2023-02-24T10:25:04.728362
Set8/Test_0015_1_02_022_2023-02-24T10_26_35.958366.jpg,8,MATWI/Set8/images/Test_0015_1_02_022_2023-02-24T10_26_35.958366.jpg,90.0,,,flank_wear,90.0,2023-02-24T10:26:35.958366
Set8/Test_0015_1_02_023_2023-02-24T10_28_08.592232.jpg,8,MATWI/Set8/images/Test_0015_1_02_023_2023-02-24T10_28_08.592232.jpg,90.0,,,flank_wear,90.0,2023-02-24T10:28:08.592232
Set8/Test_0015_1_02_024_2023-02-24T10_29_41.271323.jpg,8,MATWI/Set8/images/Test_0015_1_02_024_2023-02-24T10_29_41.271323.jpg,90.0,,,flank_wear,90.0,2023-02-24T10:29:41.271323
Set8/Test_0015_1_02_025_2023-02-24T10_31_13.676120.jpg,8,MATWI/Set8/images/Test_0015_1_02_025_2023-02-24T10_31_13.676120.jpg,,90.0,,adhesion,90.0,2023-02-24T10:31:13.676120
Set8/Test_0015_1_02_026_2023-02-24T10_32_46.367373.jpg,8,MATWI/Set8/images/Test_0015_1_02_026_2023-02-24T10_32_46.367373.jpg,90.0,,,flank_wear,90.0,2023-02-24T10:32:46.367373
Set8/Test_0015_1_02_027_2023-02-24T10_34_18.829215.jpg,8,MATWI/Set8/images/Test_0015_1_02_027_2023-02-24T10_34_18.829215.jpg,90.0,,,flank_wear,90.0,2023-02-24T10:34:18.829215
Set8/Test_0015_1_02_028_2023-02-24T10_35_49.943788.jpg,8,MATWI/Set8/images/Test_0015_1_02_028_2023-02-24T10_35_49.943788.jpg,90.0,,,flank_wear,90.0,2023-02-24T10:35:49.943788
Set8/Test_0015_1_02_029_2023-02-24T10_37_22.518238.jpg,8,MATWI/Set8/images/Test_0015_1_02_029_2023-02-24T10_37_22.518238.jpg,90.0,,,flank_wear,90.0,2023-02-24T10:37:22.518238
Set8/Test_0015_1_02_030_2023-02-24T10_38_55.148721.jpg,8,MATWI/Set8/images/Test_0015_1_02_030_2023-02-24T10_38_55.148721.jpg,90.0,,,flank_wear,90.0,2023-02-24T10:38:55.148721
Set8/Test_0015_1_02_031_2023-02-24T10_40_27.530014.jpg,8,MATWI/Set8/images/Test_0015_1_02_031_2023-02-24T10_40_27.530014.jpg,90.0,,,flank_wear,90.0,2023-02-24T10:40:27.530014
Set8/Test_0015_1_02_032_2023-02-24T10_42_00.137114.jpg,8,MATWI/Set8/images/Test_0015_1_02_032_2023-02-24T10_42_00.137114.jpg,90.0,,,flank_wear,90.0,2023-02-24T10:42:00.137114
Set8/Test_0015_1_02_033_2023-02-24T10_43_32.750283.jpg,8,MATWI/Set8/images/Test_0015_1_02_033_2023-02-24T10_43_32.750283.jpg,90.0,,,flank_wear,90.0,2023-02-24T10:43:32.750283
Set8/Test_0015_1_02_034_2023-02-24T10_45_05.230449.jpg,8,MATWI/Set8/images/Test_0015_1_02_034_2023-02-24T10_45_05.230449.jpg,,90.0,,adhesion,90.0,2023-02-24T10:45:05.230449
Set8/Test_0015_1_02_035_2023-02-24T10_46_36.295274.jpg,8,MATWI/Set8/images/Test_0015_1_02_035_2023-02-24T10_46_36.295274.jpg,90.0,,,flank_wear,90.0,2023-02-24T10:46:36.295274
Set8/Test_0015_1_02_036_2023-02-24T10_48_08.945002.jpg,8,MATWI/Set8/images/Test_0015_1_02_036_2023-02-24T10_48_08.945002.jpg,,150.0,,adhesion,150.0,2023-02-24T10:48:08.945002
Set8/Test_0015_1_02_037_2023-02-24T10_49_41.592798.jpg,8,MATWI/Set8/images/Test_0015_1_02_037_2023-02-24T10_49_41.592798.jpg,105.0,,,flank_wear,105.0,2023-02-24T10:49:41.592798
Set8/Test_0015_1_02_038_2023-02-24T10_51_14.230232.jpg,8,MATWI/Set8/images/Test_0015_1_02_038_2023-02-24T10_51_14.230232.jpg,105.0,,,flank_wear,105.0,2023-02-24T10:51:14.230232
Set8/Test_0015_1_02_039_2023-02-24T10_52_46.838929.jpg,8,MATWI/Set8/images/Test_0015_1_02_039_2023-02-24T10_52_46.838929.jpg,105.0,,,flank_wear,105.0,2023-02-24T10:52:46.838929
Set8/Test_0015_1_02_040_2023-02-24T10_54_19.442533.jpg,8,MATWI/Set8/images/Test_0015_1_02_040_2023-02-24T10_54_19.442533.jpg,105.0,,,flank_wear,105.0,2023-02-24T10:54:19.442533
Set8/Test_0015_1_02_041_2023-02-24T10_55_52.028407.jpg,8,MATWI/Set8/images/Test_0015_1_02_041_2023-02-24T10_55_52.028407.jpg,105.0,,,flank_wear,105.0,2023-02-24T10:55:52.028407
Set8/Test_0015_1_02_042_2023-02-24T10_57_24.479898.jpg,8,MATWI/Set8/images/Test_0015_1_02_042_2023-02-24T10_57_24.479898.jpg,,120.0,,adhesion,120.0,2023-02-24T10:57:24.479898
Set8/Test_0015_1_02_043_2023-02-24T10_58_56.951348.jpg,8,MATWI/Set8/images/Test_0015_1_02_043_2023-02-24T10_58_56.951348.jpg,105.0,,,flank_wear,105.0,2023-02-24T10:58:56.951348
Set8/Test_0015_1_02_044_2023-02-24T11_00_29.477008.jpg,8,MATWI/Set8/images/Test_0015_1_02_044_2023-02-24T11_00_29.477008.jpg,105.0,,,flank_wear,105.0,2023-02-24T11:00:29.477008
Set8/Test_0015_1_02_045_2023-02-24T11_02_02.062648.jpg,8,MATWI/Set8/images/Test_0015_1_02_045_2023-02-24T11_02_02.062648.jpg,105.0,,,flank_wear,105.0,2023-02-24T11:02:02.062648
Set8/Test_0015_1_02_046_2023-02-24T11_03_34.473380.jpg,8,MATWI/Set8/images/Test_0015_1_02_046_2023-02-24T11_03_34.473380.jpg,105.0,,,flank_wear,105.0,2023-02-24T11:03:34.473380
Set8/Test_0015_1_02_047_2023-02-24T11_05_06.967389.jpg,8,MATWI/Set8/images/Test_0015_1_02_047_2023-02-24T11_05_06.967389.jpg,105.0,,,flank_wear,105.0,2023-02-24T11:05:06.967389
Set8/Test_0015_1_02_048_2023-02-24T11_06_39.538396.jpg,8,MATWI/Set8/images/Test_0015_1_02_048_2023-02-24T11_06_39.538396.jpg,105.0,,,flank_wear,105.0,2023-02-24T11:06:39.538396
Set8/Test_0015_1_02_049_2023-02-24T11_08_12.065220.jpg,8,MATWI/Set8/images/Test_0015_1_02_049_2023-02-24T11_08_12.065220.jpg,,120.0,,adhesion,120.0,2023-02-24T11:08:12.065220
Set8/Test_0015_1_02_050_2023-02-24T11_09_44.538387.jpg,8,MATWI/Set8/images/Test_0015_1_02_050_2023-02-24T11_09_44.538387.jpg,105.0,,,flank_wear,105.0,2023-02-24T11:09:44.538387
Set8/Test_0015_1_02_051_2023-02-24T11_11_16.994627.jpg,8,MATWI/Set8/images/Test_0015_1_02_051_2023-02-24T11_11_16.994627.jpg,105.0,,,flank_wear,105.0,2023-02-24T11:11:16.994627
Set8/Test_0015_1_02_052_2023-02-24T11_12_49.719729.jpg,8,MATWI/Set8/images/Test_0015_1_02_052_2023-02-24T11_12_49.719729.jpg,105.0,,,flank_wear,105.0,2023-02-24T11:12:49.719729
Set8/Test_0015_1_02_053_2023-02-24T11_14_22.323562.jpg,8,MATWI/Set8/images/Test_0015_1_02_053_2023-02-24T11_14_22.323562.jpg,105.0,,,flank_wear,105.0,2023-02-24T11:14:22.323562
Set8/Test_0015_1_02_054_2023-02-24T11_15_54.924511.jpg,8,MATWI/Set8/images/Test_0015_1_02_054_2023-02-24T11_15_54.924511.jpg,105.0,,,flank_wear,105.0,2023-02-24T11:15:54.924511
Set8/Test_0015_1_02_055_2023-02-24T11_17_27.516215.jpg,8,MATWI/Set8/images/Test_0015_1_02_055_2023-02-24T11_17_27.516215.jpg,105.0,,,flank_wear,105.0,2023-02-24T11:17:27.516215
Set8/Test_0015_1_02_056_2023-02-24T11_19_00.073026.jpg,8,MATWI/Set8/images/Test_0015_1_02_056_2023-02-24T11_19_00.073026.jpg,,120.0,,adhesion,120.0,2023-02-24T11:19:00.073026
Set8/Test_0015_1_02_057_2023-02-24T11_20_32.823849.jpg,8,MATWI/Set8/images/Test_0015_1_02_057_2023-02-24T11_20_32.823849.jpg,105.0,,,flank_wear,105.0,2023-02-24T11:20:32.823849
Set8/Test_0015_1_02_058_2023-02-24T11_22_05.260605.jpg,8,MATWI/Set8/images/Test_0015_1_02_058_2023-02-24T11_22_05.260605.jpg,105.0,,,flank_wear,105.0,2023-02-24T11:22:05.260605
Set8/Test_0015_1_02_059_2023-02-24T11_23_38.106890.jpg,8,MATWI/Set8/images/Test_0015_1_02_059_2023-02-24T11_23_38.106890.jpg,,120.0,,adhesion,120.0,2023-02-24T11:23:38.106890
Set8/Test_0015_1_02_060_2023-02-24T11_25_10.555735.jpg,8,MATWI/Set8/images/Test_0015_1_02_060_2023-02-24T11_25_10.555735.jpg,105.0,,,flank_wear,105.0,2023-02-24T11:25:10.555735
Set8/Test_0015_1_02_061_2023-02-24T11_26_44.512402.jpg,8,MATWI/Set8/images/Test_0015_1_02_061_2023-02-24T11_26_44.512402.jpg,120.0,,,flank_wear,120.0,2023-02-24T11:26:44.512402
Set9/Test_0015_1_02_012_2023-03-02T08_55_07.177840.jpg,9,MATWI/Set9/images/Test_0015_1_02_012_2023-03-02T08_55_07.177840.jpg,30.0,,,flank_wear,30.0,2023-03-02T08:55:07.177840
Set9/Test_0015_1_02_013_2023-03-02T08_56_39.239018.jpg,9,MATWI/Set9/images/Test_0015_1_02_013_2023-03-02T08_56_39.239018.jpg,30.0,,,flank_wear,30.0,2023-03-02T08:56:39.239018
Set9/Test_0015_1_02_014_2023-03-02T08_58_11.644798.jpg,9,MATWI/Set9/images/Test_0015_1_02_014_2023-03-02T08_58_11.644798.jpg,30.0,,,flank_wear,30.0,2023-03-02T08:58:11.644798
Set9/Test_0015_1_02_015_2023-03-02T08_59_43.998577.jpg,9,MATWI/Set9/images/Test_0015_1_02_015_2023-03-02T08_59_43.998577.jpg,30.0,,,flank_wear,30.0,2023-03-02T08:59:43.998577
Set9/Test_0015_1_02_016_2023-03-02T09_01_16.486991.jpg,9,MATWI/Set9/images/Test_0015_1_02_016_2023-03-02T09_01_16.486991.jpg,30.0,,,flank_wear,30.0,2023-03-02T09:01:16.486991
Set9/Test_0015_1_02_017_2023-03-02T09_02_49.045193.jpg,9,MATWI/Set9/images/Test_0015_1_02_017_2023-03-02T09_02_49.045193.jpg,45.0,,,flank_wear,45.0,2023-03-02T09:02:49.045193
Set9/Test_0015_1_02_018_2023-03-02T09_04_21.557412.jpg,9,MATWI/Set9/images/Test_0015_1_02_018_2023-03-02T09_04_21.557412.jpg,45.0,,,flank_wear,45.0,2023-03-02T09:04:21.557412
Set9/Test_0015_1_02_019_2023-03-02T09_05_54.268045.jpg,9,MATWI/Set9/images/Test_0015_1_02_019_2023-03-02T09_05_54.268045.jpg,,90.0,,adhesion,90.0,2023-03-02T09:05:54.268045
Set9/Test_0015_1_02_020_2023-03-02T09_07_28.699740.jpg,9,MATWI/Set9/images/Test_0015_1_02_020_2023-03-02T09_07_28.699740.jpg,45.0,,,flank_wear,45.0,2023-03-02T09:07:28.699740
Set9/Test_0015_1_02_021_2023-03-02T09_09_01.292767.jpg,9,MATWI/Set9/images/Test_0015_1_02_021_2023-03-02T09_09_01.292767.jpg,45.0,,,flank_wear,45.0,2023-03-02T09:09:01.292767
Set9/Test_0015_1_02_022_2023-03-02T09_10_33.864495.jpg,9,MATWI/Set9/images/Test_0015_1_02_022_2023-03-02T09_10_33.864495.jpg,45.0,,,flank_wear,45.0,2023-03-02T09:10:33.864495
Set9/Test_0015_1_02_023_2023-03-02T09_12_06.496773.jpg,9,MATWI/Set9/images/Test_0015_1_02_023_2023-03-02T09_12_06.496773.jpg,45.0,,,flank_wear,45.0,2023-03-02T09:12:06.496773
Set9/Test_0015_1_02_024_2023-03-02T09_13_40.598897.jpg,9,MATWI/Set9/images/Test_0015_1_02_024_2023-03-02T09_13_40.598897.jpg,45.0,,,flank_wear,45.0,2023-03-02T09:13:40.598897
Set9/Test_0015_1_02_025_2023-03-02T09_15_13.430626.jpg,9,MATWI/Set9/images/Test_0015_1_02_025_2023-03-02T09_15_13.430626.jpg,45.0,,,flank_wear,45.0,2023-03-02T09:15:13.430626
Set9/Test_0015_1_02_026_2023-03-02T09_16_45.927902.jpg,9,MATWI/Set9/images/Test_0015_1_02_026_2023-03-02T09_16_45.927902.jpg,45.0,,,flank_wear,45.0,2023-03-02T09:16:45.927902
Set9/Test_0015_1_02_027_2023-03-02T09_18_18.293799.jpg,9,MATWI/Set9/images/Test_0015_1_02_027_2023-03-02T09_18_18.293799.jpg,45.0,,,flank_wear,45.0,2023-03-02T09:18:18.293799
Set9/Test_0015_1_02_028_2023-03-02T09_19_50.948337.jpg,9,MATWI/Set9/images/Test_0015_1_02_028_2023-03-02T09_19_50.948337.jpg,45.0,,,flank_wear,45.0,2023-03-02T09:19:50.948337
Set9/Test_0015_1_02_029_2023-03-02T09_21_23.878603.jpg,9,MATWI/Set9/images/Test_0015_1_02_029_2023-03-02T09_21_23.878603.jpg,45.0,,,flank_wear,45.0,2023-03-02T09:21:23.878603
Set9/Test_0015_1_02_030_2023-03-02T09_22_58.194857.jpg,9,MATWI/Set9/images/Test_0015_1_02_030_2023-03-02T09_22_58.194857.jpg,45.0,,,flank_wear,45.0,2023-03-02T09:22:58.194857
Set9/Test_0015_1_02_031_2023-03-02T09_24_30.703330.jpg,9,MATWI/Set9/images/Test_0015_1_02_031_2023-03-02T09_24_30.703330.jpg,45.0,,,flank_wear,45.0,2023-03-02T09:24:30.703330
Set9/Test_0015_1_02_032_2023-03-02T09_26_03.193228.jpg,9,MATWI/Set9/images/Test_0015_1_02_032_2023-03-02T09_26_03.193228.jpg,45.0,,,flank_wear,45.0,2023-03-02T09:26:03.193228
Set9/Test_0015_1_02_033_2023-03-02T09_27_35.674404.jpg,9,MATWI/Set9/images/Test_0015_1_02_033_2023-03-02T09_27_35.674404.jpg,45.0,,,flank_wear,45.0,2023-03-02T09:27:35.674404
Set9/Test_0015_1_02_034_2023-03-02T09_29_10.012172.jpg,9,MATWI/Set9/images/Test_0015_1_02_034_2023-03-02T09_29_10.012172.jpg,45.0,,,flank_wear,45.0,2023-03-02T09:29:10.012172
Set9/Test_0015_1_02_035_2023-03-02T09_30_42.406842.jpg,9,MATWI/Set9/images/Test_0015_1_02_035_2023-03-02T09_30_42.406842.jpg,45.0,,,flank_wear,45.0,2023-03-02T09:30:42.406842
Set9/Test_0015_1_02_036_2023-03-02T09_32_15.064520.jpg,9,MATWI/Set9/images/Test_0015_1_02_036_2023-03-02T09_32_15.064520.jpg,45.0,,,flank_wear,45.0,2023-03-02T09:32:15.064520
Set9/Test_0015_1_02_037_2023-03-02T09_33_49.279639.jpg,9,MATWI/Set9/images/Test_0015_1_02_037_2023-03-02T09_33_49.279639.jpg,45.0,,,flank_wear,45.0,2023-03-02T09:33:49.279639
Set9/Test_0015_1_02_038_2023-03-02T09_35_22.035649.jpg,9,MATWI/Set9/images/Test_0015_1_02_038_2023-03-02T09_35_22.035649.jpg,45.0,,,flank_wear,45.0,2023-03-02T09:35:22.035649
Set9/Test_0015_1_02_039_2023-03-02T09_36_54.529824.jpg,9,MATWI/Set9/images/Test_0015_1_02_039_2023-03-02T09_36_54.529824.jpg,45.0,,,flank_wear,45.0,2023-03-02T09:36:54.529824
Set9/Test_0015_1_02_040_2023-03-02T09_38_28.930658.jpg,9,MATWI/Set9/images/Test_0015_1_02_040_2023-03-02T09_38_28.930658.jpg,45.0,,,flank_wear,45.0,2023-03-02T09:38:28.930658
Set9/Test_0015_1_02_041_2023-03-02T09_40_01.598126.jpg,9,MATWI/Set9/images/Test_0015_1_02_041_2023-03-02T09_40_01.598126.jpg,,90.0,,adhesion,90.0,2023-03-02T09:40:01.598126
Set9/Test_0015_1_02_042_2023-03-02T09_41_34.197663.jpg,9,MATWI/Set9/images/Test_0015_1_02_042_2023-03-02T09_41_34.197663.jpg,60.0,,,flank_wear,60.0,2023-03-02T09:41:34.197663
Set9/Test_0015_1_02_043_2023-03-02T09_43_08.293194.jpg,9,MATWI/Set9/images/Test_0015_1_02_043_2023-03-02T09_43_08.293194.jpg,60.0,,,flank_wear,60.0,2023-03-02T09:43:08.293194
Set9/Test_0015_1_02_044_2023-03-02T09_44_40.867631.jpg,9,MATWI/Set9/images/Test_0015_1_02_044_2023-03-02T09_44_40.867631.jpg,60.0,,,flank_wear,60.0,2023-03-02T09:44:40.867631
Set9/Test_0015_1_02_045_2023-03-02T09_46_15.054391.jpg,9,MATWI/Set9/images/Test_0015_1_02_045_2023-03-02T09_46_15.054391.jpg,60.0,,,flank_wear,60.0,2023-03-02T09:46:15.054391
Set9/Test_0015_1_02_046_2023-03-02T09_47_47.635397.jpg,9,MATWI/Set9/images/Test_0015_1_02_046_2023-03-02T09_47_47.635397.jpg,60.0,,,flank_wear,60.0,2023-03-02T09:47:47.635397
Set9/Test_0015_1_02_047_2023-03-02T09_49_20.418069.jpg,9,MATWI/Set9/images/Test_0015_1_02_047_2023-03-02T09_49_20.418069.jpg,60.0,,,flank_wear,60.0,2023-03-02T09:49:20.418069
Set9/Test_0015_1_02_048_2023-03-02T09_49_25.161760.jpg,9,MATWI/Set9/images/Test_0015_1_02_048_2023-03-02T09_49_25.161760.jpg,,,,unknown,,2023-03-02T09:49:25.161760
Set9/Test_0015_1_02_049_2023-03-02T09_50_54.571826.jpg,9,MATWI/Set9/images/Test_0015_1_02_049_2023-03-02T09_50_54.571826.jpg,60.0,,,flank_wear,60.0,2023-03-02T09:50:54.571826
Set9/Test_0015_1_02_050_2023-03-02T09_52_27.299792.jpg,9,MATWI/Set9/images/Test_0015_1_02_050_2023-03-02T09_52_27.299792.jpg,60.0,,,flank_wear,60.0,2023-03-02T09:52:27.299792
Set9/Test_0015_1_02_051_2023-03-02T09_53_59.887524.jpg,9,MATWI/Set9/images/Test_0015_1_02_051_2023-03-02T09_53_59.887524.jpg,60.0,,,flank_wear,60.0,2023-03-02T09:53:59.887524
Set9/Test_0015_1_02_052_2023-03-02T09_55_34.170816.jpg,9,MATWI/Set9/images/Test_0015_1_02_052_2023-03-02T09_55_34.170816.jpg,60.0,,,flank_wear,60.0,2023-03-02T09:55:34.170816
Set9/Test_0015_1_02_053_2023-03-02T09_57_06.461073.jpg,9,MATWI/Set9/images/Test_0015_1_02_053_2023-03-02T09_57_06.461073.jpg,60.0,,,flank_wear,60.0,2023-03-02T09:57:06.461073
Set9/Test_0015_1_02_054_2023-03-02T09_58_40.625638.jpg,9,MATWI/Set9/images/Test_0015_1_02_054_2023-03-02T09_58_40.625638.jpg,60.0,,,flank_wear,60.0,2023-03-02T09:58:40.625638
Set9/Test_0015_1_02_055_2023-03-02T10_00_13.330845.jpg,9,MATWI/Set9/images/Test_0015_1_02_055_2023-03-02T10_00_13.330845.jpg,60.0,,,flank_wear,60.0,2023-03-02T10:00:13.330845
Set9/Test_0015_1_02_056_2023-03-02T10_01_47.736932.jpg,9,MATWI/Set9/images/Test_0015_1_02_056_2023-03-02T10_01_47.736932.jpg,60.0,,,flank_wear,60.0,2023-03-02T10:01:47.736932
Set9/Test_0015_1_02_057_2023-03-02T10_03_20.316948.jpg,9,MATWI/Set9/images/Test_0015_1_02_057_2023-03-02T10_03_20.316948.jpg,60.0,,,flank_wear,60.0,2023-03-02T10:03:20.316948
Set9/Test_0015_1_02_058_2023-03-02T10_04_54.567764.jpg,9,MATWI/Set9/images/Test_0015_1_02_058_2023-03-02T10_04_54.567764.jpg,60.0,,,flank_wear,60.0,2023-03-02T10:04:54.567764
Set9/Test_0015_1_02_059_2023-03-02T10_06_27.441781.jpg,9,MATWI/Set9/images/Test_0015_1_02_059_2023-03-02T10_06_27.441781.jpg,60.0,,,flank_wear,60.0,2023-03-02T10:06:27.441781
Set9/Test_0015_1_02_060_2023-03-02T10_08_01.723045.jpg,9,MATWI/Set9/images/Test_0015_1_02_060_2023-03-02T10_08_01.723045.jpg,60.0,,,flank_wear,60.0,2023-03-02T10:08:01.723045
Set9/Test_0015_1_02_061_2023-03-02T10_09_34.073075.jpg,9,MATWI/Set9/images/Test_0015_1_02_061_2023-03-02T10_09_34.073075.jpg,60.0,,,flank_wear,60.0,2023-03-02T10:09:34.073075
Set9/Test_0015_1_02_062_2023-03-02T10_11_07.819138.jpg,9,MATWI/Set9/images/Test_0015_1_02_062_2023-03-02T10_11_07.819138.jpg,60.0,,,flank_wear,60.0,2023-03-02T10:11:07.819138
Set9/Test_0015_1_02_012_2023-03-02T10_24_44.387398.jpg,9,MATWI/Set9/images/Test_0015_1_02_012_2023-03-02T10_24_44.387398.jpg,60.0,,,flank_wear,60.0,2023-03-02T10:24:44.387398
Set9/Test_0015_1_02_013_2023-03-02T10_24_47.131646.jpg,9,MATWI/Set9/images/Test_0015_1_02_013_2023-03-02T10_24_47.131646.jpg,60.0,,,flank_wear,60.0,2023-03-02T10:24:47.131646
Set9/Test_0015_1_02_014_2023-03-02T10_26_16.680484.jpg,9,MATWI/Set9/images/Test_0015_1_02_014_2023-03-02T10_26_16.680484.jpg,60.0,,,flank_wear,60.0,2023-03-02T10:26:16.680484
Set9/Test_0015_1_02_015_2023-03-02T10_27_49.496054.jpg,9,MATWI/Set9/images/Test_0015_1_02_015_2023-03-02T10_27_49.496054.jpg,60.0,,,flank_wear,60.0,2023-03-02T10:27:49.496054
Set9/Test_0015_1_02_016_2023-03-02T10_29_22.396841.jpg,9,MATWI/Set9/images/Test_0015_1_02_016_2023-03-02T10_29_22.396841.jpg,75.0,,,flank_wear,75.0,2023-03-02T10:29:22.396841
Set9/Test_0015_1_02_017_2023-03-02T10_30_55.199422.jpg,9,MATWI/Set9/images/Test_0015_1_02_017_2023-03-02T10_30_55.199422.jpg,75.0,,,flank_wear,75.0,2023-03-02T10:30:55.199422
Set9/Test_0015_1_02_018_2023-03-02T10_32_27.952991.jpg,9,MATWI/Set9/images/Test_0015_1_02_018_2023-03-02T10_32_27.952991.jpg,75.0,,,flank_wear,75.0,2023-03-02T10:32:27.952991
Set9/Test_0015_1_02_019_2023-03-02T10_34_00.805685.jpg,9,MATWI/Set9/images/Test_0015_1_02_019_2023-03-02T10_34_00.805685.jpg,75.0,,,flank_wear,75.0,2023-03-02T10:34:00.805685
Set9/Test_0015_1_02_020_2023-03-02T10_35_35.041227.jpg,9,MATWI/Set9/images/Test_0015_1_02_020_2023-03-02T10_35_35.041227.jpg,75.0,,,flank_wear,75.0,2023-03-02T10:35:35.041227
Set9/Test_0015_1_02_021_2023-03-02T10_37_07.681641.jpg,9,MATWI/Set9/images/Test_0015_1_02_021_2023-03-02T10_37_07.681641.jpg,75.0,,,flank_wear,75.0,2023-03-02T10:37:07.681641
Set9/Test_0015_1_02_022_2023-03-02T10_38_40.157966.jpg,9,MATWI/Set9/images/Test_0015_1_02_022_2023-03-02T10_38_40.157966.jpg,75.0,,,flank_wear,75.0,2023-03-02T10:38:40.157966
Set9/Test_0015_1_02_023_2023-03-02T10_40_12.729951.jpg,9,MATWI/Set9/images/Test_0015_1_02_023_2023-03-02T10_40_12.729951.jpg,75.0,,,flank_wear,75.0,2023-03-02T10:40:12.729951
Set9/Test_0015_1_02_024_2023-03-02T10_41_45.444944.jpg,9,MATWI/Set9/images/Test_0015_1_02_024_2023-03-02T10_41_45.444944.jpg,75.0,,,flank_wear,75.0,2023-03-02T10:41:45.444944
Set9/Test_0015_1_02_025_2023-03-02T10_43_18.147358.jpg,9,MATWI/Set9/images/Test_0015_1_02_025_2023-03-02T10_43_18.147358.jpg,75.0,,,flank_wear,75.0,2023-03-02T10:43:18.147358
Set9/Test_0015_1_02_026_2023-03-02T10_44_50.705790.jpg,9,MATWI/Set9/images/Test_0015_1_02_026_2023-03-02T10_44_50.705790.jpg,75.0,,,flank_wear,75.0,2023-03-02T10:44:50.705790
Set9/Test_0015_1_02_027_2023-03-02T10_46_24.772417.jpg,9,MATWI/Set9/images/Test_0015_1_02_027_2023-03-02T10_46_24.772417.jpg,75.0,,,flank_wear,75.0,2023-03-02T10:46:24.772417
Set9/Test_0015_1_02_028_2023-03-02T10_47_57.632346.jpg,9,MATWI/Set9/images/Test_0015_1_02_028_2023-03-02T10_47_57.632346.jpg,75.0,,,flank_wear,75.0,2023-03-02T10:47:57.632346
Set9/Test_0015_1_02_029_2023-03-02T10_49_30.220058.jpg,9,MATWI/Set9/images/Test_0015_1_02_029_2023-03-02T10_49_30.220058.jpg,75.0,,,flank_wear,75.0,2023-03-02T10:49:30.220058
Set9/Test_0015_1_02_030_2023-03-02T10_51_02.675305.jpg,9,MATWI/Set9/images/Test_0015_1_02_030_2023-03-02T10_51_02.675305.jpg,75.0,,,flank_wear,75.0,2023-03-02T10:51:02.675305
